Client ID,Client Code,Client Name,Owner Name,State,City,Address,Email,Phone,Pin Code,latitude,longitude
14580,BKS02306,SRI NALANDA BOOK CENTRE,MR D. TIRUPATHI RAO,Telangana,Adilabad,VINAYAK CHOWK,,,504001,,
14581,BKS02307,VENKATESHWARA BOOK DISTRIBUTORS,MR VISHWANATH,Telangana,Adilabad,"VINAYAK CHOWK , OLD BUS STAND",,,504001,,
14582,BKS02308,VISWESWARA BOOK SELLERS,MR VISHWANATH,Telangana,Adilabad,"OPP. HANUMAN TEMPLE, ASHOK ROAD",,,504001,,
14590,BKS02316,SRI NALANDA BOOK CENTRE,MR D. TIRUPATHI RAO,Telangana,Adilabad,VINAYAK CHOWK,,,504001,,
14591,BKS02317,VENKATESHWARA BOOK DISTRIBUTORS,MR VISHWANATH,Telangana,Adilabad,"VINAYAK CHOWK , OLD BUS STAND",,,504001,,
14592,BKS02318,VISWESWARA BOOK SELLERS,MR VISHWANATH,Telangana,Adilabad,"OPP. HANUMAN TEMPLE, ASHOK ROAD",,,504001,,
14588,BKS02314,SARASWATI BOOK DEPOT,MR RAMESH,Telangana,Nirmal,"NEAR SBI, NEAR OLD BUS STAND",,,504106,,
14589,BKS02315,VIDYARTHI BOOK DEPOT,MR P. SRINIVAS,Telangana,Nirmal,NARAYAN REDDY MARKET OPP. BUS STAND,,,,,
14598,BKS02324,SARASWATI BOOK DEPOT,MR RAMESH,Telangana,Nirmal,"NEAR SBI, NEAR OLD BUS STAND",,,504106,,
14599,BKS02325,VIDYARTHI BOOK DEPOT,MR P. SRINIVAS,Telangana,Nirmal,NARAYAN REDDY MARKET OPP. BUS STAND,,,,,
24363,BKS03711,SHRADDHA BOOKS & STATIONARY,MR. RAMESH,Telangana,Secunderabad,"GROUND FLOOR, H.NO. 9-1-87, ST. JOHN'S ROAD, BESIDE SANGEETH THEATER, SECUNDERABAD",,9849451558,500003,,
14781,BKS02507,SRI GANESH BOOK DEPOT,MR GANESH,Telangana,Jagtial,SHIVA VEEDHI,,2226445,505327,,
14782,BKS02508,SREE RAMANA BOOK DEPOT,MR HARISH KUMAR,Telangana,Jagtial,OLD BUS STAND ROAD,,2222035,505327,,
14783,BKS02509,BRILANT BOOK STALL,MOHD. SHAKEEL,Telangana,Karimnagar,ASHOK NAGAR,,,505002,,
14784,BKS02510,LAXMI NARASHIMA BOOK STORES,MR ANUKUR RAO,Telangana,Karimnagar,"NEAR PARAMITHA HIGH SCHOOL, MANKAMMATHOTA",,,505001,,
14785,BKS02511,MANI KANTA BOOK SELLER,MR CHANDRA SHEKHEKAR,Telangana,Karimnagar,SHIVANI COMPLEX MARKET ROAD,,8782278189,,,
14786,BKS02512,MATHRUSRI BOOK SELLERS,MR RAMESH,Telangana,Karimnagar,"BESIDE GEETA BHAVAN HOTEL , MANKAMMA THOTA",,,505001,,
14787,BKS02513,MOHANA KRISHNA BOOK SELLERS,MR PRASAD,Telangana,Karimnagar,"NEAR 2-TOWN POLICE STATION, MANAKAMMATHOTA ROAD",,2235151,505002,,
14788,BKS02514,NEW THIRUMALA SHRI BOOK SELLERS,MR B. RAJALINGAM,Telangana,Karimnagar,MANAKAMMATHOTA BESIDE VYSYA BANK,,,505002,,
14789,BKS02515,NEW HIMABINDU BOOK SELLERS,MR B. SATYANARAYANA,Telangana,Karimnagar,OPP.7 HILLS CVRN ROAD,,2262037,505002,,
14790,BKS02516,SRI RAJA RAJESHWARI BOOK DEPOT,MR N. RAM MANOHAR,Telangana,Karimnagar,"FIRST FLOOR, MARKET ROAD",,2249360,505001,,
14791,BKS02517,SATYA BOOK DEPOT,,Telangana,Karimnagar,KAMDHENU COMPLEX,,230302,505001,,
14792,BKS02518,VANI BOOK STALL,MR V. VAMAN RAO,Telangana,Karimnagar,OPP.7 HILLS CVRN ROAD,,,,,
14793,BKS02519,VIDYARTHI BOOK BANK,MR SANTOSH,Telangana,Karimnagar,"D.NO-7-1-72, MANKAMMATHOTA",,8782245595,505001,,
14794,BKS02520,VIKAS BOOK SELLER,MR B. NAGABUSHANAM,Telangana,Karimnagar,JAGTIYAL ROAD,,8782257598,505001,,
16215,BKS02934,Vidyarthi Book Bank,Mr. Satyanarayana,Telangana,Karimnagar,"Manakammathota, Karimnagar",,9848113295,505001,,
19567,BKS03146,SRI RAJARAJESHWARA BOOK DISTRIBUTORS,,Telangana,Karimnagar,"MARKET ROAD, KARIMNAGAR, TELANGANA",,,,,
19568,BKS03147,AB,,Telangana,Karimnagar,AA,,,,,
19834,BKS03209,SRI VIDYARTHI BOOK BANK,,Telangana,Karimnagar,"MANAKAMMATHOTA, KARIMNAGAR--505001 (TELANGANA)",,,,,
14795,BKS02521,SRI SRINIVASA BOOK SELLERS,MR GANGADHAR,Telangana,Koratla,"MAIN ROAD, KORUTALA",,8725254200,505326,,
21942,BKS03315,VAMSIKRISHNA BOOK SELLER,MR PRAKASH,Telangana,Sircilla,"TEMPLE ROAD, SIRICILLA",,9849845862,505301,,
21941,BKS03314,MAYURI BOOK SELLER,MR NAGARAJU,Telangana,Vemulawada R,"TEMPLE ROAD, VEMULAVADA",,9440155222,505302,,
21938,BKS03311,HANUMAN BOOK CENTRE,MR CHANDRASHEKHAR,Telangana,Khammam,"11-4-19, OPP FISH MARKET, WYRA ROAD",,9849374292,506001,,
23075,BKS03430,M/s Hanuman book centre,Mr Chandrasekhar,Telangana,Khammam,"11-4-19, opp: Fish market, Wyra Road, Khammam",,9849374292,506001,,
18330,BKS03049,Hanuman Book Centre,,Telangana,Khammam,"Wyara Road, Khmmam (TELANGANA )",,,,,
24394,BKS03742,TIRUMALA BOOK STALL,MR GANESH,Telangana,Khammam,"D.N0 - 9- 3- 31, RAILWAY STATION ROAD, NEAR ANAND VIHAR HOTEL, HYDERABAD",,9885085650,507001,,
14802,BKS02528,HANUMAN BOOK STALL,,Telangana,Khammam,"NEAR SHARDHA COLLEGE, LORKHY NURSHING HOUSE",,,507001,,
14803,BKS02529,HANUMAN BOOK CENTRE,K. CHANDRA SHEKHAR,Telangana,Khammam,"OPP. FISH MARKET , WYRA ROAD, KHAMMAM",,8702230522,507001,,
14804,BKS02530,KARMURI BOOKS & GENERAL STORE,MR. K.V. NAGESHWARA RAO,Telangana,Khammam,"NEAR AYYAPPASWAMY TEMPLE, SRINIVASA NAGAR",,8742233693,507003,,
14805,BKS02531,NAVATHA NEW & SECOND HAND BOOK STALL,,Telangana,Khammam,"NEAR BABY MOON HIGH SCHOOL, CHURCH ROAD",,,507001,,
14806,BKS02532,RAGHU BOOK STALL,,Telangana,Khammam,"GANDHI CHOWK, KHAMMAM,",,,507001,,
14807,BKS02533,SRI SARASWATHI BOOK LINK,MR. KARUNAKAR,Telangana,Khammam,"VIAYAKAKSHMI TOWERS, KAMAN BAZAR",,,507001,,
14808,BKS02534,SRINIVASA BOOK STALL,MR. B.RAJESHWAR RAO,Telangana,Khammam,"SHOP NO. 9 -2 -220, NEAR BUS STAND, WYRA ROAD",,8742223613,507001,,
14809,BKS02535,THIRUMALA BOOK DEPOT,MR. V. HARI BABU,Telangana,Khammam,"SHIVAJI HOTEL COMPLEX , NEAR RAILWAY STATION ROAD",,,507001,,
14810,BKS02536,CHILDREN BOOK BANK,MR. A. B. SASTRY,Telangana,Khammam,"LAKSHMI DEVI PALLI, KOTTAGUDEM",,4742244310,507117,,
14811,BKS02537,NAVODAYA BOOK HOUSE,MR. NEEL GIRI RAO,Telangana,Khammam,"NEAR POLICE STATION , M.G.ROAD , MAIN ROAD",,8742242204,507101,,
23057,BKS03413,Deepika book store,Mr Nagraju,Telangana,Achampet,"Near Bus Stand, Achampet",,9059066876,509375,,
23047,BKS03404,Sri Raghvendra Books & Gifts,,Telangana,Mahbubnagar (Mahabubnagar),"Near Avanti Hotel, Mahbubnagar",,,,,
23063,BKS03419,M/s Sai Nagarjuna stationery,Mr Raghunath Reddy,Telangana,Hyderabad,"S R Nagar , Hyd",,9618055543,500038,,
24165,BKS03514,BOOK SLECTION CENTRE,MR HEMANT PAREKH,Telangana,Hyderabad,"D.NO-3-5-121/E/1/2 , K D HOUSE, BESIDE SHALIMAR FUNCTION HALL, RAMKOTE, HYD",,9848212406,500001,,
23126,BKS03478,Murli krishna stationery & xerox,M/s Vedasree,Telangana,Hyderabad,"D.No-2-22-154/a, Shubodaya Colony, Kukatpally, Hyd",,9849842496,500072,,
21937,BKS03310,SRI BALAJI BOOK CENTRE,MR JANARDHAN,Telangana,Hyderabad,SAROORNAGAR,,9849876265,500035,,
18331,BKS03050,SREE VIDYA BOOKS PVT. LTD.,,Telangana,Hyderabad,"4-7-104, BESIDE SANTOSHIMATA TEMPLE, ESAMIA BAZAR, HYDERABAD--500027 (TELANGANA )",,,,,
18329,BKS03048,Knowledge Book Distributors,Mr. Ashwani Nevatia,Telangana,Hyderabad,"Shalimar Theatre , Ramkote",,9848053909,500001,,
18293,BKS03014,akshar school solutions,mrs rajani,Telangana,Hyderabad,"8-23,plot no 23,first floor,allwyn colony miyapur",,9741187529,500049,,
24349,BKS03697,NISHANT ACADEMY,MR KAMLAKAR CHILKA,Telangana,Hyderabad,"OPP: CANARA BANK, NALLAKUNTA, HYD",,9885482083,500044,,
24350,BKS03698,SPS IIT & MEDICAL ACADEMY,MR TENDRA SEKHAR,Telangana,Hyderabad,"ABOVE SBI, SHIVAM ROAD, HYDERABAD",,9885696966,500044,,
24343,BKS03691,RAMESH INSTITUTE OF MATH & SCIENCE,MR RAMESH,Telangana,Hyderabad,"FLAT NO- 206, 2ND FLOOR, RAGHVENDRA COMPLEX , HABSIGUDA X ROAD, HABSIGUDA, HYD",,9866060215,500007,,
24340,BKS03688,"NAGARJUNA BOOKS, STATIONERY & GIFTS",MR DURGA RAO,Telangana,Hyderabad,"23-8, OPP: SRINIVAS THEATRE, ASHOK NAGAR , R C PURAM, HYD",,9848491502,502032,,
24333,BKS03681,SREE HANU SUBRAMAYAM BOOK CENTRE,MRS BHAGYA LAXMI,Telangana,Hyderabad,"PLOT NO- 26/149, FRIENDS COMPLEX, OPP: RELIANCE TRENDS, BALAPUR X ROAD, HYD",,9394028223,500097,,
14696,BKS02422,SAI CENTRAL BOOK STORES,,Telangana,Hyderabad,"PLOT NO-325, ECIL KAPRA ROAD,HYDERABAD --500062 (TELANGANA )",,,,,
15167,BKS02891,JYOTHI BOOK CENTRE,,Telangana,Hyderabad,"STREET NO.14,HIMAYATNAGAR ROAD,NEAR NARAYANAGUDA FLY OVER,HYDERABAD-500029",,,,,
15147,BKS02872,SRI SAI CENTRAL BOOK DEPOT,mr srinivas,Telangana,Hyderabad,"NEAR SAKET , KAPRA",,9247827291,500062,,
16173,BKS02897,VISHAL BOOK DISTRIBUTOR,Mr. K Nagraj,Telangana,Hyderabad,"STREET NO.3, CHIKKADPALLY,",,9246333166,500020,,
16174,BKS02898,BELL BOOK COMPANY,Mr. M Narendra Rao,Telangana,Hyderabad,"KANCHANJUNGA COMPLEX, KING KOTHI ROAD",,9440806633,500001,,
16175,BKS02899,CENTRAL PUBLISHERS,Mr. M Ravindra Rao,Telangana,Hyderabad,ABIDS,,4066756501,500001,,
16176,BKS02900,CENTRAL BOOK SHOP,Mr. M Sudheer Rao,Telangana,Hyderabad,"BAIRAMALGUDA,SAGAR ROAD, CHAMPAPET",,7331153981,500074,,
14823,BKS02549,SRI KRISHNA BOOK DEPOT,,Telangana,Siddipet,"MAIN ROAD, SIDDIPET",,,502103,,
14821,BKS02547,KRISHNA BOOK DEPOT,MR.KASHINATHAM,Telangana,Siddipet,"MEDAK ROAD , SIDDIPET",,845724100,502103,,
14822,BKS02548,NAGENDRA BOOK DEPOT,MR. BALRAJ,Telangana,Siddipet,"MEDAK ROAD , SIDDIPET",,8457222858,502103,,
24395,BKS03743,LALITA BOOK DEPOT,MR KOTESHWAR RAO,Telangana,Siddipet,"D.NO- 07-1,65, SUBASH ROAD, AZAMPURA, SIDDIPET",,8886470151,502103,,
19835,BKS03210,V.D. BOOK LINKS,,Telangana,Siddipet,"D.NO-19,-44-12, ROAD NO-04, ADARSH NAGAR, TELCOM NAGAR, SIDDIPET--502103 (TELANGANA)",,,,,
14829,BKS02555,NAVODAYA BOOK STALL,,Telangana,Kodad,"BESIDE RTC BUS STAND, KODAD",,9948108333,508206,,
14835,BKS02561,U.LIKE BOOK SHOP,,Telangana,Kodad,"KODAD, NALGONDA",,,508206,,
14832,BKS02558,SRI KRISHNA STATIONERY,,Telangana,Nakrekal,"MOOSI ROAD, NAKREKAL",,9246856865,508001,,
14833,BKS02559,TEJA BOOK CENTRE,,Telangana,Nalgonda,"D.V.K. ROAD, NALGONDA",,,508001,,
14834,BKS02560,TRINETHRA BOOK DEPOT & STATIONERY,,Telangana,Nalgonda,MAIN ROAD MELLACHERVU,,9949782725,508246,,
14830,BKS02556,NEELIMA BOOK LINKS,,Telangana,Nalgonda,"S.L.N. SWAMY COMPLEX , RAMAGIRI",,8682222848,508001,,
14831,BKS02557,RAKESH BOOK CENTRE,,Telangana,Nalgonda,"SHIVAJI NAGAR, NALGONDA",,,508001,,
14828,BKS02554,MONIKA BOOK STALL,,Telangana,Nalgonda,"SHIVAJI NAGAR, NALGONDA",,8689222183,508001,,
14825,BKS02551,DEEPAK BOOK SHOP,,Telangana,Nalgonda,"SHIVAJI NAGAR, NALGONDA",,9885061188,,,
14827,BKS02553,KAKATIYA BOOK CENTRE,,Telangana,Suryapet,"EDGE ROAD, SURYAPET",,,508213,,
14839,BKS02565,MADHAVI BOOK DEPOT,CH. RAVINDER REDDY,Telangana,Bodhan,"BODHAN, NIZAMABAD",,8467272245,503185,,
14840,BKS02566,NEELIMA BOOK DISTRIBUTORS,,Telangana,Nizamabad,"GANDHI CHOWK, JAWAHAR ROAD,KASABAGLLI, MAIN BAZAR, NIZAMABAD (TELANGANA )",,,,,
14841,BKS02567,SAI SRI VINAYAKA BOOK DISTRIBUTORS,MR. PRADEEP,Telangana,Nizamabad,"VILL. & MDL . KAMMARAPALLI, NIZAMABAD",,,503308,,
14842,BKS02568,SIDHARTHA BOOK DEPOT,MR. CHIRANJEEVI,Telangana,Nizamabad,"JAWAHAR ROAD, NIZAMABAD,",,,503001,,
14843,BKS02569,S.R. MALLARAH SON BOOKSELLERS,,Telangana,Nizamabad,"OPP. N.H.G.H. SCHOOL , SUBHASH NAGAR",,,503001,,
14844,BKS02570,SRI VANI BOOK DISTRIBUTORS,,Telangana,Nizamabad,"AZAM ROAD , NEAR MASJID, NIZAMABAD",,,503002,,
14845,BKS02571,SRI SAI RAM BOOK CENTRE,MR. BHASKAR,Telangana,Nizamabad,"SUBHASH NAGAR, NIZAMABAD",,,503002,,
14846,BKS02572,SRI RAM BOOK DEPOT,,Telangana,Nizamabad,"KANTESHWAR, NIZAMABAD",,,503002,,
14898,BKS02624,AMINA BOOK CENTRE,,Telangana,Tandur,SHANTH MANUEL COMPLEX,,274584,501141,,
14899,BKS02625,MINAR BOOK CENTRE,,Telangana,Tandur,SAIPUR X ROAD,,,,,
14911,BKS02637,SHANTHI BOOK STALL,MR. M.S.M. REDDY,Telangana,Narsampet,"NEAR JAYSHRI TALKIES, MAIN ROAD, NARSAMPET, WARANGAL",,,506132,,
14912,BKS02638,VAMSHI BOOK CENTRE,,Telangana,Narsampet,"OPP. TALUKA OFFICE, STATION ROAD, NARSAMPET, WARANGAL",,,506132,,
14914,BKS02640,CHILDREN BOOK BANK,,Telangana,Warangal,"NEAR SRINIVASA I.T.I., H.NO. 5-165, LAKSHMIDEVIPALLE, WARANGAL",,,506005,,
14915,BKS02641,DEEPTHI BOOK HOUSE,,Telangana,Warangal,"FATIMA NAGAR, KAZIPET, WARANGAL (TELANGANA)",,,,,
14916,BKS02642,JAI BHAGWAN BOOKSELLER STATIONERS,,Telangana,Warangal,"8-10-22, J.P.N. ROAD, WARANGAL, WARANGAL",,,506002,,
14917,BKS02643,LAKSHMI BOOK AND GEN. STORE,,Telangana,Warangal,"KAKALAPURAM A.P. RANES, WARANGAL",,,506002,,
14918,BKS02644,NEELIMA BOOK BANK,,Telangana,Warangal,"VEERANJANEYA COMPLEX, S.V.N. ROAD",,2562439,506002,,
14920,BKS02646,P.V . BOOK LINK,,Telangana,Warangal,"NEAR RADHIKA THEATRE, WARANGAL",,,506002,,
14921,BKS02647,P.V. AGENCIES,"MR. HANUMANTHA RAO, MR. GAJENDRA, MR. PURNA",Telangana,Warangal,"8-10-79, BANDELLI SHETTY STREET, GIRIMA JI PET, WARANGAL",,8702427452,506002,,
14927,BKS02653,UMA BOOK STALL & GEN. STORE,,Telangana,Warangal,"11-23-1527, DESHIPET ROAD, WARANGAL--506002 (TELANGANA )",,,,,
14928,BKS02654,VISHNU BOOK DEPOT,MR. ASHOK KUMAR,Telangana,Warangal,"14-2-167, MANDI BAZAR, WARANGAL, WARANGAL",,2426307,503012,,
14923,BKS02649,SRI RAJA RAJESHWARI BOOK SHOP,,Telangana,Warangal,"H.NO. 3-7-68, TAILOR STREET, KUMARPALLY ROAD, WARANGAL",,,506002,,
14924,BKS02650,SRI VENKATESHWARA BOOK DEPOT,MR. M.M.S. REDDY,Telangana,Warangal,"HUNTER ROAD, NEAR WARANGAL PUBLIC SCHOOL , WARANGAL",,,506001,,
16177,BKS02901,VISHNU BOOK STALL,Mr. Ashok,Telangana,Warangal,JN ROAD,,9848023381,506002,,
16178,BKS02902,NEELIMA BOOK LINKS,,Telangana,Warangal,"SVN ROAD, BATTALA BAZAR, WARANGAL--506002 (TELANGANA )",,,,,
16179,BKS02903,PV BOOK LINKS,,Telangana,Warangal,"RADHIKA THEATRE LANE, GIRMAJIPET, WARANGAL-506002 (TELANGANA )",,,,,
16180,BKS02904,UMA BOOK STALL,Mr. Bhaskar Reddy,Telangana,Warangal,"DESHAIPET ROAD, WARANGAL",,9849798277,506006,,
16181,BKS02905,UMA BOOK STALL,Mr. Bhaskar Reddy,Telangana,Warangal,"DESHAIPET ROAD, WARANGAL",,9849798277,506006,,
16212,BKS02931,Thirumala Book Centre,Mr. Dayanandam,Telangana,Warangal,"Fathima Nagar , Kazipet",,9849003723,506004,,
23054,BKS03411,Uma book stall & general store,Mr Vijay Bhaskar Reddy,Telangana,Warangal,"11-23-1528, Deshaiapet Road,",,9849798277,506006,,
20843,BKS03218,M/S MAA VAISHNO BOOK AGENCY,,Uttar Pradesh,Agra,"AMAR NAGAR TEELA, SHAHDARA, AGRA-282006 (UTTAR PRADESH )",,,,,
19558,BKS03138,PREM SAGAR & SONS,,Uttar Pradesh,Agra,"SAGAR COMPLEX, AWAGARH-207301, AGRA, UTTAR PRADESH",,,,,
13098,BKS01188,ANAND BOOK DISTRIBUTORS,,Uttar Pradesh,Agra,"12/51, SUI KATRA ,HOSPITAL ROAD",,5622269880,282003,,
13099,BKS01189,ASHISH BOOK DEPOT,,Uttar Pradesh,Agra,"KANCHAN MARKET, HOSPITAL ROAD",,,,,
13100,BKS01190,ASHOK BOOK DEPOT,,Uttar Pradesh,Agra,HOSPITAL ROAD,,,282003,,
13101,BKS01191,BANSAL BOOK DEPOT,,Uttar Pradesh,Agra,"5,ATMA MARKET, NAULAKHA",,2225004,282001,,
13102,BKS01192,CHILDREN BOOK AGENCY,,Uttar Pradesh,Agra,GENERAL GANJ,,,,,
13103,BKS01193,DEEP PUSTAK SADAN,,Uttar Pradesh,Agra,C/O RADHA BALLAB PUBLIC SCHOOL AMAN VIHAR DAYALBAGH,,98378850111,,,
13104,BKS01194,DEEP BOOKS & STATIONERS,,Uttar Pradesh,Agra,"V.I.P ROAD, NEAR GURUDWARA",,3940876,,,
13105,BKS01195,GOPAL PUSTAK BHANDAR,,Uttar Pradesh,Agra,"854/4, CROSSING SULTANPURA STATION ROAD, AGRA CANTT.",,2227634,,,
13106,BKS01196,GOVIND BOOK SHOPS,,Uttar Pradesh,Agra,"M.N. COMPLEX OPP. ST. JOHN COLLEGE, BEHIND HANUMAN MANDIR",,562354577,282002,,
13107,BKS01197,KESHAV GENERAL STORE,,Uttar Pradesh,Agra,"13/22, CHAURAHA DHAKARAN NAI KI MANDI",,2363572,282002,,
13108,BKS01198,KHANUJA BOOK SHOPPE,,Uttar Pradesh,Agra,"61/1-2, GWALIOR ROAD, NAULAKHA, AGRA CANTT.",,363461,282010,,
13109,BKS01199,LYALL BOOK DEPOT,,Uttar Pradesh,Agra,"DHAKRAN CROSSING , SUSHILA COMPLEX, MAHATMA GANDHI ROAD",,,282010,,
13110,BKS01200,MAHESHWARI BOOK AGENCY,,Uttar Pradesh,Agra,"NEAR U.P. AWAS VIKAS OFFICE, KAMLA NAGAR",,2181776,282005,,
13111,BKS01201,MAHESHWARI BOOK DEPOT,,Uttar Pradesh,Agra,HOSPITAL ROAD,,,282003,,
13112,BKS01202,MAHESHWARI BOOK SHOPPE,,Uttar Pradesh,Agra,"14/10, EMPORIUM BLOCK, SANJAY PALACE, AGRA",,,,,
13113,BKS01203,MANAV BOOK DISTRIBUTORS,,Uttar Pradesh,Agra,"SITA RAM PLAZA, RAJA MANDI, AGRA",,,,,
13114,BKS01204,NEW BOOK DEPOT,,Uttar Pradesh,Agra,RAJA MANDI,,,,,
13115,BKS01205,NEW RATHI BOOK AGENCY,MR GOKESH RATHI,Uttar Pradesh,Agra,"51, RAM MOHAN VIHAR , DAYAL BAGH",,5626540680,282005,,
13116,BKS01206,P.K. ENTERPRISES,,Uttar Pradesh,Agra,"BLOCK NO-77, OPP. ST. PATRICK SCHOOL, SANJAY PLACE",,2853506,282002,,
13117,BKS01207,PUNPUN JEE KI DUKAN,,Uttar Pradesh,Agra,"CHANDAN CHOWK , KAMLA NAGAR",,5626546226,,,
13118,BKS01208,R.K. PAINTER,,Uttar Pradesh,Agra,SHAJADI MANDI,,,,,
13119,BKS01209,RAKESH TRADERS,,Uttar Pradesh,Agra,"OPP. POLICE CHOWKI, PT. MOTILAL NEHRU ROAD",,2858478,282004,,
13120,BKS01210,RATHI BOOK AGENCY,,Uttar Pradesh,Agra,"51, RAM MOHAN VIHAR , DAYAL BAGH, AGRA",,,,,
13121,BKS01211,S.S. EDUCATIONS PVT. LTD.,,Uttar Pradesh,Agra,"10-F, BLOCK33, SANJAY PALACE",,221751,282002,,
13122,BKS01212,SARASWATI BOOK DEPOT,,Uttar Pradesh,Agra,"NAULAKHA , SADAR BAZAR, AGRA CANTT.",,2225585,282001,,
13123,BKS01213,SHAKTI BOOK AGENCY,,Uttar Pradesh,Agra,"RAJPUR CHUNGI , MILITARY ROAD,",namanpublishing@yahoo.com,5622481926,282001,,
13124,BKS01214,SHAKTI PUSTAK SADAN,,Uttar Pradesh,Agra,"8/20, OPP. ST. PATRICK`S SCHOOL, SANJAY PALACE",,334101,,,
13125,BKS01215,SHARD BOOK DEOOT,,Uttar Pradesh,Agra,"207/5A, NORTH VIJAY NAGAR COLONY OPP. ABHINANDAN MARRIAGE COMPLEX",,5622852478,282004,,
13126,BKS01216,SHARDA BOOK AGENCY,,Uttar Pradesh,Agra,OLD VIJAY NAGAR,,,282002,,
13127,BKS01217,SHASHI BOOK DEPOT,,Uttar Pradesh,Agra,"27/203, BUNDE KATRA, GWALIOR ROAD",,,282001,,
13128,BKS01218,SHIVA BOOK DISTRIBUTORS,,Uttar Pradesh,Agra,"UG-3, ANNA COMPLEX , OPP. SETH PADAM CHAND INSTITUTE",,5622602728,,,
13129,BKS01219,SHREE DEVI PUSTAK BHANDAR,,Uttar Pradesh,Agra,"22/9, EMPORIUM COMPLEX, SANJAY PALACE, AGRA --282002( UTTAR PRADESH )",,,,,
13130,BKS01220,SHRI LAXMI STATIONERS & BOOK SELLERS,,Uttar Pradesh,Agra,"E-499, KAMLA NAGAR",,,282005,,
13131,BKS01221,SPARSH BOOK DISTRIBUTORS,,Uttar Pradesh,Agra,"96, SARLA BAGH, DAYAL BAGH",,5626540680,282005,,
13132,BKS01222,SRI GAYATRI TRADERS,,Uttar Pradesh,Agra,"VESHNO COMPLEX MILITRY ROAD, RAJPUR CHUNGI",,9319997583,,,
13133,BKS01223,SUPER STATIONERY CENTRE,,Uttar Pradesh,Agra,"3, ALIKA SHOPPING CENTRE COMPLEX , OPP. KOTHI MEENA BAZAR, SAKET COLONY ROAD NEW SHAHGANJ",,,282010,,
13134,BKS01224,SUPER STATIONERY MART,,Uttar Pradesh,Agra,"SHAHGANJ MARKET , NEAR RUI KI MANDI CHAURAHA",,2212234,,,
13135,BKS01225,SWASTIC BOOK DEPOT,,Uttar Pradesh,Agra,AGRA,,9760018973,,,
13136,BKS01226,UNIVERSAL BOOKSELLERS,,Uttar Pradesh,Agra,"B-939, GOLE MARKET, OPP. MAHANAGAR BOYS SCHOOL, MAHANAGAR",,387023,,,
13137,BKS01227,VENUS BOOK COTTEGE,,Uttar Pradesh,Agra,"1/193A, BAG FARZANA, BEHIND NAVAL KISHORE NURSHING HOME,",,2520065,282002,,
13138,BKS01228,VENUS STATIONERS & BOOKS SELLERS,,Uttar Pradesh,Agra,"31/37, RAWAT PURA",,2520065,282002,,
13139,BKS01229,VISHNU BOOK DEPOT,,Uttar Pradesh,Agra,"CHATTA BAZAR , INSIDE ACHARYA MARKET, DELHI GATE ROAD",,5652401096,282002,,
13480,BKS01570,KRISTON PUBLICTION - AGRA,,Uttar Pradesh,Agra,AGRA,,,,,
13140,BKS01230,A.R. BOOK DISTRIBUTORS,,Uttar Pradesh,Aligarh,"J-78,-A, JANAK PURI RAMGHAT ROAD",,,,,
13141,BKS01231,ADITYA BOOK AGENCY,,Uttar Pradesh,Aligarh,"H. NO-1/567, VISHNUPURI EXT. NEW SURENDRA NAGAR",,,202001,,
13142,BKS01232,AGGARWAL BOOK DEPOT,,Uttar Pradesh,Aligarh,ALIGARH,,,,,
13143,BKS01233,ALFA BOOK DEPOT,,Uttar Pradesh,Aligarh,SARAI HAKEEM,,5712510087,202001,,
13144,BKS01234,ALIGARH BROTHERS,,Uttar Pradesh,Aligarh,"OPP. SURYA HOTEL, DAUJI MANDIR CAMPUS ACHAL ROAD, ALIGARH-202001",,,,,
13145,BKS01235,ANWAR BOOK DISTRIBUTORS,,Uttar Pradesh,Aligarh,"4/485, NEAR POLICE CHOWKI AMU MARKET, 4/9, RAILWAY CROSSING BHAMOLA, ALIGARH--202002 ( UTTAR PRADESH )",,,,,
13146,BKS01236,C.L. AGARWAL & SONS,,Uttar Pradesh,Aligarh,BARA BAZAR,,5712524032,202001,,
13147,BKS01237,CITY BOOK CORNER,,Uttar Pradesh,Aligarh,"MASUDA ROAD, NEAR POST OFFICE",,,,,
13148,BKS01238,DURGA BOOK AGENCY,,Uttar Pradesh,Aligarh,K.P. SINGH MARKET RAMGHAT ROAD QUARSI,,99270187220,202001,,
13149,BKS01239,EDUCATIONAL BOOK CENTRE,,Uttar Pradesh,Aligarh,"3/54, BHARTI NAGAR, MARRIS ROAD",,5712414656,202001,,
13150,BKS01240,GYANPUSHP CHILD CARE PVT. LTD.,,Uttar Pradesh,Aligarh,THREE DOTS COMPLEX RAM GHAT ROAD,,,202001,,
13151,BKS01241,INDIAN BOOK DEPOT,,Uttar Pradesh,Aligarh,"SHOP NO 7-10, ABAD MARKET, DODHAPUR",,2705845,,,
13152,BKS01242,MANISH BOOK DISTRIBUTORS,,Uttar Pradesh,Aligarh,"R.K.PURAM, SASNI GATE, AGRA ROAD, KALYANPUR RD., ALIGARH",,,,,
13153,BKS01243,RAJIV BOOK CENTRE,,Uttar Pradesh,Aligarh,"19/319, MAHENDRA NAGAR",,,202001,,
13154,BKS01244,RANA PRATAP BOOKSELLER,,Uttar Pradesh,Aligarh,"1/IP , ICE FACTORY COLONY, SURENDER NAGAR",,9410060991,,,
